Old Family #,Family Name,Looked at?,Subproblem,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact?,Time Complexity (Average),Average Case Distribution,Reference?,,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parallel Algorithm Span/Depth,Span Encoding (T_1),Parallel Algorithm Span References,Parallel Algorithm Work,Work Encoding (T_inf),Parallel Algorithm Work References,Reference mentions work efficiency?,Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Model Encoding,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",# of Proc Encoding,Quantum?,GPU-based?,Other References,Problem Statement,Title,Authors,Notes,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
64,Delaunay Triangulation,1,2-Dimensional Delaunay Triangulation,2-Dimensional Delaunay Triangulation,,,,,,O((n/p) log(n/p) + (n/p) log p)?,,,"[https://ieeexplore.ieee.org/abstract/document/1183458 Chen, Chuang, Wu (2002)]","Chen, Chuang, Wu",2002,https://ieeexplore.ieee.org/abstract/document/1183458,,,,,,,,,O(n),10,,O(n log n),11,,,"n: number of points
p: number of processors",n,,,MPI,700,,,,,,,,,0,,0,,0,1,p,10,0,0,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.1007,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,De Novo Genome Assembly,1,De Novo Genome Assembly,,,"long reads, ""string graph"" construction, remove transitive edges;",,,,,,,,"Guidi, Selvitopi, Ellis, Oliker, Yelick, Buluc (ELBA)",2021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9460463,,,,,,,,(nlk+a^2m+cnl)/p+p,\sqrt{nlk+a^2m+cnl},15,,nlk+a^2m+cnl,30,,,"n: read set cardinality
m: k-mer set cardinality
k: k-mer legnth
l: read legnth
a, c: average densities of data and overlap matricies",,,,distributed memory,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(n*2^n/p)?,,,[https://link.springer.com/chapter/10.1007/3-540-52921-7_57 Djokić et al [enumeration of subsets] (1990)],Djokić et al [enumeration of subsets],1990,https://link.springer.com/chapter/10.1007/3-540-52921-7_57,,,,0,0,4,n: 4,O(n*2^n/p)?,O(n),10,,O(n*2^n)?,1010,,no,"n: the number of integers in the set
t: target sum
p: number of processors; 1≤p≤2^n",n,,,(shared memory? no communication),300,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,1000,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(n*2^(n*eps/2)),,,[https://ieeexplore.ieee.org/document/73593 Ferreira (1991)],Ferreira,1991,https://ieeexplore.ieee.org/document/73593,,,,0,0,4,n: 4,O(n*2^(n*eps/2)),O(n),10,https://ieeexplore.ieee.org/document/73593,O(n*2^(n/2)),988.1,,no,"n: the number of integers in the set
t: target sum
eps: processor parameter",n,,,CREW SIMD PRAM,120,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,O(n*2^(n*(1-eps)/2)),988,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(n * 2^(n/2) * sigma(2^(n/2))/p),,,"[https://www.sciencedirect.com/science/article/abs/pii/S0743731596901501 Ferreira, Robson (1996)]","Ferreira, Robson",1996,https://www.sciencedirect.com/science/article/abs/pii/S0743731596901501,,,,0,0,4,n: 4,O(n * 2^(n/2) * sigma(2^(n/2))/p),O(n * 2^(n/4) * sigma(2^(n/2))),986.1,https://www.sciencedirect.com/science/article/abs/pii/S0743731596901501,O(n * 2^(n/2) * sigma(2^(n/2))),988.1,,no,"n: the number of integers in the set
t: target sum
p: number of processors; 1≤p≤2^(n/4)
sigma(m): sorting overhead in parallel sorting; optimal is O(1)",n,,,EREW PRAM,110,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,986,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(2^(n/2)/p),,,"[https://www.sciencedirect.com/science/article/pii/S0377221705008258 Sanches, Soma, Yanasse (2007)]","Sanches, Soma, Yanasse",2007,https://www.sciencedirect.com/science/article/pii/S0377221705008258,,,,0,0,4,n: 4,O(2^(n/2)/p),O(n),10,https://www.sciencedirect.com/science/article/pii/S0377221705008258,O(2^(n/2)),988,,no,"n: the number of integers in the set
t: target sum
p: number of processors; 1≤p≤2^(n/2)/n and p is a power of 2",n,,,CREW PRAM,120,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,987.9,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(2^(3n/8)),,,[https://www.sciencedirect.com/science/article/pii/S0167819107001238 Chedid (2008)],Chedid,2008,https://www.sciencedirect.com/science/article/pii/S0167819107001238,,,,0,0,4,n: 4,O(2^(3n/8)),O(2^(3n/8)),987,https://www.sciencedirect.com/science/article/pii/S0167819107001238,O(2^(n/2)),988,https://www.sciencedirect.com/science/article/pii/S0167819107001238,yes,"n: the number of integers in the set
t: target sum",n,,,CREW SIMD PRAM,120,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,O(2^(n/8)),984,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(2^(n(1+eps)/4)),,,"[https://link.springer.com/article/10.1007/BF02973436 Li, Li, Li (2008)]","Li, Li, Li",2008,https://link.springer.com/article/10.1007/BF02973436,,,,,,,,O(2^(n(1+eps)/4)),O(2^(n/4)),986,https://link.springer.com/article/10.1007/BF02973436,O(2^(n/2)),988,https://link.springer.com/article/10.1007/BF02973436,yes,"n: the number of integers in the set
t: target sum
eps: processor parameter",n,,,EREW PRAM,110,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,O(2^(n(1-eps)/4)),986,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(n/p * (c - w_min) + (c + w_max - w_min)/p + n + log p),,,"[https://www.sciencedirect.com/science/article/pii/S0304397508004854 Sanches, Soma, Yanasse [Algorithm 1] (2008)]","Sanches, Soma, Yanasse [Algorithm 1]",2008,https://www.sciencedirect.com/science/article/pii/S0304397508004854,,,,0,0,4,n: 4,O(n/p * (c - w_min) + (c + w_max - w_min)/p + n + log p),O(n/w_min * (c - w_min) + (c + w_max - w_min)/w_min + n + log(w_min)),1010,,O(n(c - w_min) + (c + w_max - w_min) + n)?,1010,,no,"n: the number of integers in the set
w_min: minimum weight
w_max: maximum weight
c: capacity
p: number of processors; 1≤p≤w_min",n,,,CREW PRAM,120,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(n/p * (c - 2*w_min) + c/p + n),,,"[https://www.sciencedirect.com/science/article/pii/S0304397508004854 Sanches, Soma, Yanasse [Algorithm 2a] (2008)]","Sanches, Soma, Yanasse [Algorithm 2a]",2008,https://www.sciencedirect.com/science/article/pii/S0304397508004854,,,,0,0,4,n: 4,O(n/p * (c - 2*w_min) + c/p + n),O((c - 2*w_min) + c/n + n),1000,,O(n(c - 2*w_min) + c + n)?,1010,,no,"n: the number of integers in the set
w_min: minimum weight
w_max: maximum weight
c: capacity
p: number of processors; log n≤p≤n",n,,,EREW PRAM,110,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O((n-2 log c)(c - 2*w_min)/p + c/p + n - 2 log c + log^2 c),,,"[https://www.sciencedirect.com/science/article/pii/S0304397508004854 Sanches, Soma, Yanasse [Algorithm 3] (2008)]","Sanches, Soma, Yanasse [Algorithm 3]",2008,https://www.sciencedirect.com/science/article/pii/S0304397508004854,,,,0,0,4,n: 4,O((n-2 log c)(c - 2*w_min)/p + c/p + n - 2 log c + log^2 c),O((n-2 log c)(c - 2*w_min)/n + c/n + n - 2 log c + log^2 c),1000,,O((n-2 log c)(c - 2*w_min) + c + n - 2 log c + log^2 c)?,1010,,no,"n: the number of integers in the set
w_min: minimum weight
w_max: maximum weight
c: capacity
p: number of processors; log(n - 2 log c)≤p≤n - 2 log c",n,,,CREW PRAM,120,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(nt/p),,,[https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.2800 Bokhari (2012)],Bokhari,2012,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.2800,,,,0,0,4,n: 4,O(nt/p),O(n),10,,O(nt),1010,,no,"n: the number of integers in the set
t: target sum
p: number of processors; 1≤p≤t",n,,,CREW PRAM?,300,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,1000,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(2^(n/2-eps)),,,[https://link.springer.com/chapter/10.1007/978-3-642-33065-0_16 Chedid (2012)],Chedid,2012,https://link.springer.com/chapter/10.1007/978-3-642-33065-0_16,,,,0,0,4,n: 4,O(2^(n/2-eps)),O(n^2),20,https://link.springer.com/chapter/10.1007/978-3-642-33065-0_16,O(2^(n/2)),988,https://link.springer.com/chapter/10.1007/978-3-642-33065-0_16,yes,"$n$: the number of integers in the set
$t$: target sum
$\eps$: processor parameter; $0 ≤ \eps ≤ n/2 - 2 \log n + 2$",n,,,CREW PRAM,120,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,2^eps,987.8,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
66,The Subset-Sum Problem,1,Subset Sum,Subset Sum,,,,1,1,O(n(m-w_min)/p),,,"[https://onlinelibrary.wiley.com/doi/full/10.1002/cpe.3636 Curtis, Sanches (2015)]","Curtis, Sanches",2015,https://onlinelibrary.wiley.com/doi/full/10.1002/cpe.3636,,,,0,0,4,n: 4,$O(n(m-w_{min})/p)$,$O(n)$,10,https://onlinelibrary.wiley.com/doi/full/10.1002/cpe.3636,$O(n(m-w_{min}))$,1010,,no,"$n$: the number of integers in the set
$w_{min}$: minimum weight
$c$: capacity
$m$: min(c, sum of weights minus c)
$p$: number of processors; $1≤p≤m-w_{min}$",n,,,CRCW PRAM,130,words,3,n: 3,O(n),"Keep track of triangles in current triangulation, based on which points have been added so far and which triangles to remove (see other incremental algos)",1,0,,0,,0,,0,1,p,1000,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,4,,,Combinatorics
72,The Vertex Cover Problem,1,The Vertex Cover Problem,The Vertex Cover Problem,,,,1,1,4 log n + O(k^k),,,"[https://link.springer.com/content/pdf/10.1007/BFb0057945.pdf Cesati, Ianni (1998)]","Cesati, Ianni",1998,https://link.springer.com/content/pdf/10.1007/BFb0057945.pdf,,,,,,,,$4 log n + O(k^k)$,$4 log n + O(k^k)$,9000,https://link.springer.com/chapter/10.1007/978-3-319-48749-6_35,$O(n^2(log n + k^k))$,9002,,no,"$n$: number of vertices
$m$: number of edges
$k$: size of vertex cover (worst case $O(n)$)",n,,,PRAM,100,,,,,,,,,0,,0,,0,1,O(n^2),,0,0,https://link.springer.com/chapter/10.1007/978-3-319-48749-6_35,,On the Parameterized Parallel Complexity and the Vertex Cover Problem,"Faisal N. Abu-Khzam, Shouwei Li, Christine Markarian, Friedhelm Meyer auf der Heide & Pavel Podlipyan ",,,,,,,,,,,,,,,,,,,,,,,
72,The Vertex Cover Problem,1,The Vertex Cover Problem,The Vertex Cover Problem,,,,1,1,O(((1.325)^k k^2 + kn)/p)?,,,[https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5ae76bd80f9c074902c4aa079c3f485a3e3657bd Cheetham et. al. (2003)],Cheetham et. al.,2003,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5ae76bd80f9c074902c4aa079c3f485a3e3657bd,,,,,,,,$O(((1.325)^k k^2 + kn)/p)$,,1000,,$O(((1.325)^k k^2 + kn))$,1020,,no,"$n$: number of vertices
$m$: number of edges
$k$: size of vertex cover (worst case $O(n)$)
$p$: number of processors",n,,,BSP/CGM,400,,,,,,,,,0,,0,,0,1,p,,0,0,,,"Solving large FPT problems on coarse-grained
parallel machines
","James Cheetham, Frank Dehne, Andrew Rau-Chaplin, Ulrike Stege, and
Peter J. Taillon",,,,,,,,,,,,,,,,,,,,,,,
73,CFG Problems,1,CFG Parsing,CFG Parsing,,,,,,,,,,Parallel Earley's method,1985,https://link.springer.com/content/pdf/10.1007/978-3-642-82447-0_5.pdf,,,,,,,,O(n),O(n),10,https://dl.acm.org/doi/pdf/10.1145/181577.181586,O(n^3),30,https://dl.acm.org/doi/pdf/10.1145/181577.181586,,n: string length,,,,MIMD,300,,,,,,,,,0,,0,,0,1,O(n^2),20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,CFG Problems,1,CFG Parsing,CFG Parsing,,,,,,,,,,"Barnard, Skillicorn",1992,https://d1wqtxts1xzle7.cloudfront.net/46626362/0096-0551_2892_2990022-f20160619-1704-57z2yz-libre.pdf?1466375637=&response-content-disposition=inline%3B+filename%3DContext_free_parsing_on_O_n_processors.pdf&Expires=1704697901&Signature=RfUXV3Dhjnmy3sy8VCZ~Amm8slq1aJ54V~IRPh3ywZcvOisrgcO0VFwzEn~njPOwrwFCqUXTk7DUhnpJgZCfG8Oqm5v~g2PC1eNhfrBWKe9GSnRIxU-cCG06MFJbVMOIhYvM652Ns1998gs6wa5KTOCHuTnA1VTTt8kdlrH8ZTfZD37GPNJQRpQH9tAyHX49HfoPQmNUZUCXckL1G~AmyaIzjkO2aNJ3QltWlBIz5gK65xc7h1FebZ4CudvZxbrXgH5OT7pZowKy2E0iO~qKl8KtOh~b4lHSoqiBJ36eKe77ymntWKKlyk~PDBFr-cMugULIMW8Bp9P7qW~XufKTog__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,,,,,,,,O(n^2),O(n^2),20,,O(n^3),30,,,,,,,PRAM,100,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Craus, Archip",2008,https://www.researchgate.net/profile/Alexandru-Archip/publication/234803256_A_generalized_parallel_algorithm_for_frequent_itemset_mining/links/54bcda5a0cf253b50e2d6afe/A-generalized-parallel-algorithm-for-frequent-itemset-mining.pdf,,,,,,,,,O(2^n),1000,derived,O(n2^n),1010,derived,,$n$: number of individual frequent items,,,,distributed memory,700,,,,,,,,,0,,0,,0,1,m<=n,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Veloso, Meira, Parthasarathy",2003,https://cin.ufpe.br/~jtalr/Mestrado/Mineracao/veloso03new.pdf,,,,,,,,,O(n),10,,O(n2^n),1010,,,,,,,PRAM,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,trie-partitioned apriori,,,,,,,,"Ye, Chiang",2006,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691365,,,,,,,,,O(n2^n),1010,,O(n2^n),1010,derived,,,,,,SMP (shared memory),300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Mesa, Feregrino-Uribe, Cumplido, Hern´andez-Palancar",2010,https://www.researchgate.net/profile/Jose-Hernandez-Palancar/publication/220827298_A_Highly_Parallel_Algorithm_for_Frequent_Itemset_Mining/links/0046351e0577037d5b000000/A-Highly-Parallel-Algorithm-for-Frequent-Itemset-Mining.pdf,,,,,,,,,O(n),10,,O(n2^n),1010,,,,,,,systolic tree (VHDL simulation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,hybrid traversal,,,,,,,,"Zaki, Parthasarathy, Ogihara, Li",1997,https://link.springer.com/content/pdf/10.1023/A:1009773317876.pdf,,,,,,,,,O(n2^n),1010,,O(n2^n),1010,derived,,,,,,PRAM,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Agrawal, Shafer",1996,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=553164,,,,,,,,,O(n),10,,O(n2^n),1010,,,,,,,distributed memory,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Chung, Luo",2003,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=9e9b834bf1c8e01c9b28388ac63b410abc7b5b50,,,,,,,,,O(2^n),1000,,O(n2^n),1010,,,,,,,PRAM,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Ozkural, Uçar, Aykanat",2011,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5703072,,,,,,,,,O(2^n),1000,,O(n2^n),1010,,,,,,,distributed memory,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,,,,,,,,,"Phan, Le",2018,https://link.springer.com/chapter/10.1007/978-3-319-95786-9_21,,,,,,,,,O(n2^n),1010,,O(n2^n),1010,,,,,,,PRAM,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,ppc tree? n-list?,,,,,,,,"Zhang, Zhang, Liao, Jin",2018,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8465270,,,,,,,,,O(n2^n),1010,,O(n2^n),1010,derived,,,,,,distributed memory (spark),700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,1,Finding Frequent Itemsets,,,trie traversal,,,,,,,,"Cheung, Hu, Xia",1998,https://dl.acm.org/doi/pdf/10.1145/277651.277694,,,,,,,,,O(n),10,,O(n2^n),1010,,,,,,,SMP (shared memory),300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"CZ algorithm - Jiancheng, Yiqin, Yu",2017,https://www.hindawi.com/journals/js/2017/4209397/,,,,,,,,$O(N+\log{M})$,O(n),10,,O(n),10,,,n: sequence length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Belinskaya, DeAgostino, Storer",1995,https://ieeexplore.ieee.org/abstract/document/515507,,,,,,,,$O(km + m\log{m})$,$O(km + m\log{m})$,xxx,,$O(n)$,10,,,"$n$: input length
$m$: max length of a string in the dictionary
$k$: optimality parameter $\leq 1$ (algo optimal within a factor $(k+1)/k$ for any int)",,,,massively parallel; linear array of processors,,,,,,,,,,,,,,,1,$n/(km)$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Farach, Muthukrishnan (1)",1995,https://dl.acm.org/doi/pdf/10.1145/215399.215451,,,,,,,,$O(\log{d}+\log{n})$,$O(\log{d}+\log{n})$,xxx,,$O(n)$,10,,,"$d$: dictionary size
$n$: input string length",,,,arbitrary CRCW PRAM,131,,,,,,,,,1,Las Vegas,,,,1,$O(n/(\log{d}+\log{n})$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Farach, Muthukrishnan (2)",1995,https://dl.acm.org/doi/pdf/10.1145/215399.215451,,,,,,,,$O(\log{n})$,$O(\log{n})$,1,,$O(n)$,10,,,$n$: input string length,,,,arbitrary CRCW PRAM,131,,,,,,,,,1,Las Vegas,,,,1,$O(n/\log{n})$,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Crochemore, Rytter",1991,https://www.sciencedirect.com/science/article/pii/0020019091902235,,,,,,,,,O(\log(n)),1,,O(n),10,,,n:input string length,,,,CRCW PRAM,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,Naor,1991,https://link.springer.com/chapter/10.1007/3-540-54233-7_179,,,,,,,,$O(\log{n})$ expected,$O(\log{n})$ expected,1,,$O(n \log{n})$ expected,11,,,n: input string length,,,,CRCW PRAM,130,,,,,,,,,1,Las Vegas,,,,1,$O(n)$,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"optimal - Hirschberg, Stauffer (1)",1997,https://www.worldscientific.com/doi/abs/10.1142/S0129626497000310,,,,,,,,$O(m+\log{m}\log{n})$,$O(m+\log{m}\log{n})$,10,,$O(nm^3+nm^2\log{m}\log{n})$,40,,,"n: input string length
m: max length of entry in dictionary",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(nm^2)$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"LEF - Hirschberg, Stauffer (2)",1997,https://www.worldscientific.com/doi/abs/10.1142/S0129626497000310,,,,,,,,$O(\log^2{n})$,$O(\log^2{n})$,2,,$O(n \log{n})$,11,,,"n: input string length
max dictionary entry length = $O(\log{n})$",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(n/\log{n})$,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Edwards, Vishkin",2014,https://www.sciencedirect.com/science/article/pii/S0304397513007615,,,,,,,,$O(\log^2{n})$,$O(\log^2{n})$,2,,$O(n)$,10,,,$n$: string length,,,,PRAM,100,,,,,,,,,,,,,,1,$O(n/ \log^2{n})$ ?,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Krishnan, Baron",2015,https://ieeexplore.ieee.org/abstract/document/7042260?casa_token=NH_AXOYPm_EAAAAA:WrTnLuOpddmLsApsacThx5hMsSaeNg7ajE1AhgVQF_D79O5tF1zVg6hd2RStn_j70u8Max0,,,,,,,,,$O(N/polylog(N))$,8.5,,$O(n)$,10,,,$n$: input length,,,,PRAM,100,,,,,,,,,,,,,,1,p,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Nagumo, Lu, Watson (1)",1995,https://ieeexplore.ieee.org/abstract/document/515506,,,,,,,,$O(L+\log{n})$,$O(L+\log{n})$,1,,$O((L+\log{n})n)$,11,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(n)$,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"longest-fragment-first (LFF) dictionary compression - Nagumo, Lu, Watson (2)",1995,https://ieeexplore.ieee.org/abstract/document/515506,,,,,,,,$O(L+\log{n})$,$O(L+\log{n})$,1,,$O((L+\log{n})nL)$,12,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(nL)$,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,,,,,,,,,,"Agostino, Storer (1)",1992,https://www.computer.org/csdl/proceedings-article/dcc/1992/00227476/12OmNyp9Mn2,,,,,,,,$O(L+\log{n})$,$O(L+\log{n})$,1,,$O((L+\log{n})n^2)$,21,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,(CREW?) PRAM,120,,,,,,,,,,,,,,1,$O(n^2)$,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
