Old Family #,Family Name,Looked at?,Subproblem,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact?,Time Complexity (Average),Average Case Distribution,Reference?,,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parallel Algorithm Span/Depth,Span Encoding (T_1),Parallel Algorithm Span References,Parallel Algorithm Work,Work Encoding (T_inf),Parallel Algorithm Work References,Reference mentions work efficiency?,Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Model Encoding,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",# of Proc Encoding,Quantum?,GPU-based?,Other References,Problem Statement,Title,Authors,Notes,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,840,,,,,,,,,"Agrawal, Shafer",1996,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=553164,,,,,,,,,,,,,,,,,,,,distributed memory,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,841,,,,,,,,,"Chung, Luo",2003,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=9e9b834bf1c8e01c9b28388ac63b410abc7b5b50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,842,,,,,,,,,"Ozkural, Uçar, Aykanat",2011,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5703072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,843,,,,,,,,,"Phan, Le",2018,https://link.springer.com/chapter/10.1007/978-3-319-95786-9_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,844,,,,,,,,,"Zhang, Zhang, Liao, Jin",2018,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8465270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,845,,,,,,,,,"Zaiane, El-Hajj, Lu",2001,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,846,,,,,,,,,"Cheung, Hu, Xia",1998,https://dl.acm.org/doi/pdf/10.1145/277651.277694,,,,,,,,,,,,,,,,,,,,SMP (shared memory),300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,847,,,,,,,,,"Nadimi-Shahraki, Mansouri",2017,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8078825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Finding Frequent Itemsets,0.001,Finding Frequent Itemsets,,848,,,,,,,,,"Sivanandam, Sumathi, Hamsapriya, Babu",2004,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=a235ab84bb6b6e888b658b9761a58bd0ea949b60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,,,849,,,,,,,,,"CZ algorithm - Jiancheng, Yiqin, Yu",2017,https://www.hindawi.com/journals/js/2017/4209397/,,,,,,,,$O(N+\log{M})$,,,,,,,,"N: data window size
M: number of symbols",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0,Lossless Compression,Lossless Compression,850,,,,,,,,,De Agostino,2001,https://www.sciencedirect.com/science/article/abs/pii/S0020025501001001,,,,,,,,"""polynomial""",,,,,,,,$\log^k{n}$: size of dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,851,,,,,,,,,"Edwards, Vishkin",2014,https://www.sciencedirect.com/science/article/pii/S0304397513007615,,,,,,,,$O(\log^2{n})$,$O(\log^2{n})$,2,,$O(n)$,10,,,$n$: string length,,,,PRAM,100,,,,,,,,,,,,,,1,$O(n/ \log^2{n})$ ?,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,852,,,,,,,,,"Krishnan, Baron",2015,https://ieeexplore.ieee.org/abstract/document/7042260?casa_token=NH_AXOYPm_EAAAAA:WrTnLuOpddmLsApsacThx5hMsSaeNg7ajE1AhgVQF_D79O5tF1zVg6hd2RStn_j70u8Max0,,,,,,,,$O(n/p)$,$O(1)$,0,,$O(n)$,10,,,"$n$: input length
$p$: number og blocks / processors",,,,,,,,,,,,,,,,,,,1,p,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,853,,,,,,,,,"Nagumo, Lu, Watson (1)",1995,https://ieeexplore.ieee.org/abstract/document/515506,,,,,,,,$O(L+\log{n})$,$O(L+\log{n})$,1,,$O((L+\log{n})n)$,11,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(n)$,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,854,,,,,,,,,"longest-fragment-first (LFF) dictionary compression - Nagumo, Lu, Watson (2)",1995,https://ieeexplore.ieee.org/abstract/document/515506,,,,,,,,$O(L+\log{n})$,$O(L+\log{n})$,1,,$O((L+\log{n})nL)$,12,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(nL)$,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,855,,,,,,,,,"Agostino, Storer",1992,https://www.computer.org/csdl/proceedings-article/dcc/1992/00227476/12OmNyp9Mn2,,,,,,,,$O(L+\log{n})$,$O(L+\log{n})$,1,,$O((L+\log{n})n^2)$,21,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,(CREW?) PRAM,120,,,,,,,,,,,,,,1,$O(n^2)$,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,856,,,,,,,,,"Agostino, Storer",1992,https://www.computer.org/csdl/proceedings-article/dcc/1992/00227476/12OmNyp9Mn2,,,,,,,,$O(L+\log^2{n})$,$O(L+\log^2{n})$,2,,$O((L+\log^2{n})n)$,12,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,(CREW?) PRAM,120,,,,,,,,,,,,,,1,$O(n)$,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,857,,,,,,,,,"Stauffer, Hirschberg",1994,https://ieeexplore.ieee.org/abstract/document/288279?casa_token=s0pIf7TuFI0AAAAA:c7SYtivVaQqAQmag56nOax1_loqvBE3TwLH9a4Rh-tA3fohA391DDg9_1h_wtJdkhIAzLtUZ,,,,,,,,$O(L \log{n})$,$O(L \log{n})$,2,,$O(Ln)$,11,,,"$n$: input length
$L$: max allowed length of dictionary entries, is $O(\log{n})$",,,,CREW PRAM,120,,,,,,,,,,,,,,1,$O(n/ \log{n})$,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,,,858,,,,,,,,,"You, Xi, Zhang, Chen",2008,https://ieeexplore.ieee.org/abstract/document/4529804?casa_token=O89E_gQ-r7EAAAAA:onidonBQ8a6w_QDE0eO_STCK1vl7I3WFfR3bUnzYbVxAN-2jIrRZ1Ka8vu2QM7u6cU6qdmY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0,,,859,,,,,,,,,"Dua, Kumar, Singh",2021,https://www.sciencedirect.com/science/article/abs/pii/S0743731520304202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,,,860,,,,,,,,,"Mishra, Mishra, Pani",2012,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=be7cb6d0d3935337fd633dc9b3667bf28904c891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,861,,,,,,,,,"Pérez, Saeed",2015,https://ieeexplore.ieee.org/abstract/document/7345648,,,,,,,,$O(n/p) + O(n/(lp)) +O(n/(rkp))$,$O(1)$ ?,,,$O(n)$ ?,10,,,"n: input length
p: number of processors
l: size of chunks p reads
r=n/M where M size of compressed data
k: size of chunks p will write",,,,distributed memory architecture,700,,,,,,,,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,862,,,,,,,,,"Milward, Nunez, Mulvaney",2004,https://ieeexplore.ieee.org/abstract/document/1291818?casa_token=YGi001m6yMcAAAAA:fb0PX2hwIk3Cw_TUmGTL3MRTuizVtSL7ldQt_HQkAe4tEOmzp4Ke4DIru6zdJm_MixOhvMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,863,,,,,,,,,"Mahammad, Viswanatham",2018,https://link.springer.com/article/10.1007/s11227-018-2478-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,864,,,,,,,,,Penzhorn,1992,https://ieeexplore.ieee.org/abstract/document/274290,,,,,,,,$O(nm)$,$O(nm)$,,,$O(nm)$,,,,"n: input length
m: number of symbols",,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,1,Lossless Compression,Lossless Compression,865,,,,,,,,,"Simpson, Sabharwal",1998,https://dl.acm.org/doi/pdf/10.1145/330560.331007,,,,,,,,$O(n+nL^2/p)$,$O(n)$,10,,$O(n+nL^2)$,,,,"L: number of library records
n: input length
p: number of processors",,,,MPI ?,700,,,,,,,,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,866,,,,,,,,,"Stassen, Tjalkens",2001,https://www.sps.tue.nl/wp-content/uploads/2015/09/benelux01-stassen-tjalkens.pdf,,,,,,,,,,,,$n(B+1)$,,,,"n: sequence length
p: number of processors
B: sub-tree realized by a leaf processor distribution ??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,867,,,,,,,,,"Franaszek, Robinson, Thomas",1996,https://ieeexplore.ieee.org/abstract/document/488325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Data Compression,0.001,Lossless Compression,Lossless Compression,868,,,,,,,,,Willems,200,https://www.sps.tue.nl/wp-content/uploads/2015/09/Willems2000ITG.pdf,,,,,,,,$O(nD/p)$,,,,$O(nD)$,,,,"""$n$: input length
$p$: number og blocks / processors""
$D$: maximal context depth",,,,,,,,,,,,,,,,,,,1,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Factorization of Polynomials Over Finite Fields,1,,,869,,,1,1,O(log^2 n log^2 k log p),,,[https://dl.acm.org/doi/abs/10.1145/800061.808728 von zur Gathen (1983)],von zur Gathen,1983,https://dl.acm.org/doi/abs/10.1145/800061.808728,,,,,,,,O(log^2 n log^2 k log p),O(log^2 n log^2 k log p),,https://dl.acm.org/doi/abs/10.1145/800061.808728,O(poly(n))?,,,no,"n: degree of polynomial
q: characteristic of finite field
p, k: prime and exponent such that p^k = q",n,,,CREW PRAM?,100,,,,,,,,,1,Monte Carlo,0,,0,1,poly(n)?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Stable Matching Problem,0.001,Stable Marriage Problem,Stable Marriage Problem,870,,,1,1,O(n^2),,,[https://link.springer.com/content/pdf/10.1007/BF02136029.pdf S. S. TSENG and R. C. T. LEE (1984)],S. S. TSENG and R. C. T. LEE,1984,https://link.springer.com/content/pdf/10.1007/BF02136029.pdf,,,,0,0,5,n: 5,O(n^2),,,,,,,,n: number of men and number of women,n,,,Word RAM,,words,3,n: 3,$O(n)$ per processor?,Only need to keep track of current (provisional) matchings,1,0,,0,,0,,0,1,,,0,0,https://di.ku.dk/forskning/Publikationer/tekniske_rapporter/tekniske-rapporter-1997/97-05.pdf,,,,,,,,,,,,,,1000000,,,,,,,,,4,,,Combinatorics
78,Stable Matching Problem,1,Stable Marriage Problem,Stable Marriage Problem,871,,,1,1,O(n^{0.5}),,,"[http://theory.stanford.edu/~megiddo/pdf/soda94.pdf Tomas Feder, Nimrod Megiddo, Serge A. Plotkin (1994)]","Tomas Feder, Nimrod Megiddo, Serge A. Plotkin",1994,http://theory.stanford.edu/~megiddo/pdf/soda94.pdf,,,,0,0,2.5,n: 2.5,$O(\Delta^{0.5} \log^3(\Delta)$,$O(\Delta^{0.5} \log^3(\Delta)$,6.23,http://theory.stanford.edu/~megiddo/pdf/soda94.pdf,$O(\Delta^{4.5} \log^3(\Delta)$?,44.8,http://theory.stanford.edu/~megiddo/pdf/soda94.pdf,no,"n: number of men and number of women
Delta: maximum number of acceptable partners for one participant",n,,,CRCW PRAM,130,words,2.5,n: 2.5,$O(n^{0.5})$ auxiliary per processor?,bounded by runtime,1,0,,0,,0,,0,1,$\Delta^4$,40,0,0,,,,,,,,,,,,,,,31.62,,,,,,,,,4,,,Combinatorics
78,Stable Matching Problem,0.001,Stable Marriage Problem,Stable Marriage Problem,872,,,1,1,,,,[https://www.researchgate.net/publication/2757845_A_Parallel_Approach_to_the_Stable_Marriage_Problem Larsen (1997)],Larsen,1997,https://www.researchgate.net/publication/2757845_A_Parallel_Approach_to_the_Stable_Marriage_Problem,,,,,,,,,,,,,,,,"n: number of men and number of women
Delta: maximum number of acceptable partners for one participant",n,,,MIMD,,words,2.5,n: 2.5,$O(n^{0.5})$ auxiliary per processor?,bounded by runtime,1,0,,0,,0,,0,1,,,0,0,,,,,,,,,,,,,,,31.62,,,,,,,,,4,,,Combinatorics
79,Longest Path,0.001,Longest Path on Interval Graphs,Longest Path on Interval Graphs,873,,,,,,,,,"Fieger, Balyo, Schulz, Schreiber",2019,https://ojs.aaai.org/index.php/SOCS/article/view/18503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Maximum Subarray Problem,1,1D Maximum Subarray,1D Maximum Subarray,874,,,1,1,O(log n),^see above,^see above,[https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf Perumalla and Deo (1995)],Perumalla and Deo,1995,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,,,,0,0,2,n: 2,O(\log n),$O(\log n)$,1,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,$O(n)$,10,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,yes,n: length of array,n,,,EREW PRAM,110,words,3,n: 3,O(n) auxiliary,constant number of arrays as outlined in algorithm,1,0,,0,,0,,0,1,O(n/log n),9,0,0,,,,,,,,,,,,,,,9965,,,,,,,,,3,,,Combinatorics
80,Maximum subarray problem,1,1D Maximum Subarray,1-dimensional,875,,,1,1,O(log n),"""Any distribution/runtime same regardless of input""",(same general behavior regardless of input),[https://www.sciencedirect.com/science/article/abs/pii/016781919400063G Wen (1995)],Wen,1995,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,,,,,,,,O(log n),$O(\log n)$,1,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,$O(n)$,10,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,??,n: length of array,,,,EREW PRAM,110,words,,,,,,,,0,,0,,0,1,O(n/log n),9,0,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,876,,,1,1,O(log^2 n),^see above,^see above,[https://www.sciencedirect.com/science/article/pii/0167642387900347 Smith (1987)],Smith,1987,https://www.sciencedirect.com/science/article/pii/0167642387900347,,,,,,,,O(log^2 n),$O(\log^2 n)$,2,https://www.sciencedirect.com/science/article/pii/0167642387900347,???,30,https://www.sciencedirect.com/science/article/pii/0167642387900347,no?,n: dimension of array,,,,PRAM (not sure which type),700,words,,,,,,,,0,,0,,0,1,?,29.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,877,,,1,1,O(log n),^see above,^see above,[https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf KALYAN PERUMALLA and NARSINGH DEO (1995)],KALYAN PERUMALLA and NARSINGH DEO,1995,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,,,,,,,,O(log n),$O(\log n)$,1,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,$O(n^3)$,30,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,yes,n: dimension of array,,,,CREW PRAM,120,words,,,,,,,,0,,0,,0,1,O(n^3 / log n),29.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,878,,,1,1,O(log n),^see above,^see above,[https://www.sciencedirect.com/science/article/abs/pii/016781919400063G Wen (1995)],Wen,1995,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,,,,,,,,O(log n),$O(\log n)$,1,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,$O(n^3)$,30,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,??,n: dimension of array,,,,EREW PRAM,110,words,,,,,,,,0,,0,,0,1,O(n^3 / log n),29.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,879,,,1,1,O(log n),,,"[https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ab94754349b43861551a4ec5adde65381addf10c Qiu, Akl (1999)]","Qiu, Akl",1999,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ab94754349b43861551a4ec5adde65381addf10c,,,,,,,,O(log n),$O(\log n)$,1,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ab94754349b43861551a4ec5adde65381addf10c,$O(n^3)$,30,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ab94754349b43861551a4ec5adde65381addf10c,yes,n: dimension of array,,,,"Hypercube, Star, or Pancake interconnection network",700,words,,,,,,,,0,,0,,0,1,O(n^3 / log n),29.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,1D Maximum Subarray,1-dimensional,880,,,1,1,O(n/p),,,"[https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24 Alves, Caceres, Song (2004)]","Alves, Caceres, Song",2004,https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24,,,,,,,,O(n / p),O(n / p),0,https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24,$O(n)$,10,https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24,??,"n: dimension of array
p: number of processors",,,,BSP,400,words,,,,,,,,0,,0,,0,1,arbitrary p,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,881,,,1,1,O(n^3/p),,,"[https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24 Alves, Caceres, Song (2004)]","Alves, Caceres, Song",2004,https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24,,,,,,,,O(n^3 / p),O(n^3 / p),0,https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24,$O(n^3)$,30,https://link.springer.com/chapter/10.1007/978-3-540-30218-6_24,??,"n: dimension of array
p: number of processors",,,,BSP,400,words,,,,,,,,0,,0,,0,1,arbitrary p,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,882,,,1,1,O(n^3/p),,,"[https://link.springer.com/chapter/10.1007/978-3-319-21404-7_29 Lima, Branco, Caceres (2015)]","Lima, Branco, Caceres",2015,https://link.springer.com/chapter/10.1007/978-3-319-21404-7_29,,,,,,,,O(n^3 / p),O(n^3 / p),0,https://link.springer.com/chapter/10.1007/978-3-319-21404-7_29,$O(n^3)$,30,https://link.springer.com/chapter/10.1007/978-3-319-21404-7_29,??,"n: dimension of array
p: number of processors",,,,BSP,400,words,,,,,,,,0,,0,,0,1,arbitrary p,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,0.001,2D Maximum Subarray,2-dimensional,883,,,1,1,,,,"[https://scholar.google.com/scholar?cluster=18407123903621316241&hl=en&as_sdt=40000005&sciodt=0,22 Bae, Takaoka (2003)]","Bae, Takaoka",2003,"https://scholar.google.com/scholar?cluster=18407123903621316241&hl=en&as_sdt=40000005&sciodt=0,22",,,,,,,,,,,,,,,??,n: dimension of array,,,,,,words,,,,,,,,0,,0,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,884,,,1,1,O(n^3/p),,,[https://ir.canterbury.ac.nz/items/31430f74-3e1f-4f81-b50c-799f7efcf2f1 Bae (2007)],Bae,2007,https://ir.canterbury.ac.nz/items/31430f74-3e1f-4f81-b50c-799f7efcf2f1,,,,,,,,O(n),O(n),10,https://ir.canterbury.ac.nz/items/31430f74-3e1f-4f81-b50c-799f7efcf2f1,$O(n^3)$,30,https://ir.canterbury.ac.nz/items/31430f74-3e1f-4f81-b50c-799f7efcf2f1,??,n: dimension of array,,,,BSP,400,words,,,,,,,,0,,0,,0,1,O(n^2),20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
80,Maximum subarray problem,1,2D Maximum Subarray,2-dimensional,885,,,1,1,O(n^3/p),,,[https://crpit.scem.westernsydney.edu.au/confpapers/CRPITV152Takaoka.pdf Takaoka (2014)],Takaoka,2014,https://crpit.scem.westernsydney.edu.au/confpapers/CRPITV152Takaoka.pdf,,,,,,,,O(n^3 / p),O(n),10,https://crpit.scem.westernsydney.edu.au/confpapers/CRPITV152Takaoka.pdf,$O(n^3)$,30,https://crpit.scem.westernsydney.edu.au/confpapers/CRPITV152Takaoka.pdf,yes,"n: dimension of array
p: number of processors",,,,BSP,400,words,,,,,,,,0,,0,,0,1,p,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Combinatorics
81,Constructing Suffix Trees,1,Constructing Suffix Trees,Constructing Suffix Trees,886,,,1,1,O(log n),,,"[https://dl.acm.org/doi/10.1145/12130.12152 Landau, Vishkin (1986)]","Landau, Vishkin",1986,https://dl.acm.org/doi/10.1145/12130.12152,,,,0,0,2.03,n: 2.03,O(log n),O(log n),1,https://dl.acm.org/doi/10.1145/12130.12152,O(n^2)?,20,,no,n: length of string,n,,,CRCW PRAM,130,words,3,n: 3,O(n),https://www.sciencedirect.com/science/article/pii/S0022000097914963,0,1,,0,,0,,0,1,O(n^2/log n),19,0,0,,,,,,,,,,,,,,,9860.7,,,,,,,,,4,,,Combinatorics
81,Constructing Suffix Trees,1,Constructing Suffix Trees,Constructing Suffix Trees,887,,,1,1,O(log n),,,"[https://link.springer.com/chapter/10.1007/3-540-18088-5_26 Landau, Schieber, Vishkin (1987)]","Landau, Schieber, Vishkin",1987,https://link.springer.com/chapter/10.1007/3-540-18088-5_26,,,,,,,,O(log n),O(log n),1,https://link.springer.com/chapter/10.1007/3-540-18088-5_26,O(n log n)?,11,,no,n: length of string,n,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Constructing Suffix Trees,1,Constructing Suffix Trees,Constructing Suffix Trees,888,,,1,1,O((log n)/eps),,,"[https://link.springer.com/article/10.1007/BF01762122 Apostolico, Iliopoulos, Landau, Schieber, Vishkin (1988)]","Apostolico, Iliopoulos, Landau, Schieber, Vishkin",1988,https://link.springer.com/article/10.1007/BF01762122,,,,0,0,2.03,n: 2.03,O((log n)/eps),O((log n)/eps),1,https://link.springer.com/article/10.1007/BF01762122,O((n log n)/eps),11,https://epubs.siam.org/doi/abs/10.1137/1.9781611972917.5,no,"n: length of string
eps: (exponent on space usage) - 1",n,,,CRCW PRAM,130,words,3,n: 3,O(n),https://www.sciencedirect.com/science/article/pii/S0022000097914963,0,1,,0,,0,,0,1,O(n),10,0,0,,,,,,,,,,,,,,,9860.7,,,,,,,,,4,,,Combinatorics
81,Constructing Suffix Trees,1,Constructing Suffix Trees,Constructing Suffix Trees,889,,,1,1,O(log^2(n)),,,"[https://epubs.siam.org/doi/abs/10.1137/1.9781611972917.5 Blelloch, Shun (2011)]","Blelloch, Shun",2011,https://epubs.siam.org/doi/abs/10.1137/1.9781611972917.5,,,,,,,,O(log^2(n)),O(log^2(n)),2,https://epubs.siam.org/doi/abs/10.1137/1.9781611972917.5,O(n),10,https://epubs.siam.org/doi/abs/10.1137/1.9781611972917.5,no?,n: length of string,n,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(n),8.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
